invoice_id,full_date,month_name,day_part,branch_code,city,customer_type,gender,product_line_name,payment_name,unit_price,quantity,total,gross_income,rating
600-38-9738,2019-01-17,January,Afternoon,C,Naypyitaw,Member,Male,Sports and travel,Credit card,71.92,5,377.5800,17.9800,4.3
503-07-0930,2019-02-23,February,Evening,C,Naypyitaw,Member,Male,Sports and travel,Credit card,58.39,7,429.1665,20.4365,8.2
277-63-2961,2019-02-03,February,Afternoon,B,Mandalay,Member,Male,Sports and travel,Credit card,73.97,1,77.6685,3.6985,5.4
882-40-4577,2019-01-19,January,Afternoon,A,Yangon,Member,Male,Sports and travel,Credit card,67.26,4,282.4920,13.4520,8.0
289-15-7034,2019-01-11,January,Morning,A,Yangon,Member,Male,Sports and travel,Credit card,82.33,4,345.7860,16.4660,7.5
828-61-5674,2019-03-20,March,Evening,A,Yangon,Member,Male,Sports and travel,Credit card,44.02,10,462.2100,22.0100,9.6
105-31-1824,2019-02-01,February,Afternoon,A,Yangon,Member,Male,Sports and travel,Credit card,69.52,7,510.9720,24.3320,8.5
584-86-7256,2019-03-11,March,Afternoon,C,Naypyitaw,Member,Male,Sports and travel,Credit card,34.56,7,254.0160,12.0960,7.3
219-22-9386,2019-03-09,March,Evening,B,Mandalay,Member,Male,Sports and travel,Credit card,99.96,9,944.6220,44.9820,4.2
659-36-1684,2019-01-12,January,Afternoon,C,Naypyitaw,Member,Male,Sports and travel,Credit card,57.12,7,419.8320,19.9920,6.5
199-75-8169,2019-03-06,March,Afternoon,A,Yangon,Member,Male,Sports and travel,Credit card,15.81,10,166.0050,7.9050,8.6
670-71-7306,2019-01-02,January,Evening,B,Mandalay,Normal,Male,Sports and travel,Credit card,44.63,6,281.1690,13.3890,5.1
174-64-0215,2019-03-05,March,Evening,B,Mandalay,Normal,Male,Sports and travel,Credit card,69.74,10,732.2700,34.8700,8.9
149-61-1929,2019-01-19,January,Afternoon,A,Yangon,Normal,Male,Sports and travel,Credit card,64.19,10,673.9950,32.0950,6.7
550-84-8664,2019-03-22,March,Afternoon,A,Yangon,Normal,Male,Sports and travel,Credit card,85.91,5,451.0275,21.4775,8.6
541-48-8554,2019-01-07,January,Afternoon,A,Yangon,Normal,Male,Sports and travel,Credit card,60.95,9,575.9775,27.4275,6.0
511-54-3087,2019-02-25,February,Afternoon,B,Mandalay,Normal,Male,Sports and travel,Credit card,88.45,1,92.8725,4.4225,9.5
656-16-1063,2019-01-04,January,Afternoon,B,Mandalay,Normal,Male,Sports and travel,Credit card,46.42,3,146.2230,6.9630,4.4
765-26-6951,2019-01-01,January,Morning,A,Yangon,Normal,Male,Sports and travel,Credit card,72.61,6,457.4430,21.7830,6.9
860-73-6466,2019-03-02,March,Afternoon,A,Yangon,Member,Female,Sports and travel,Credit card,39.47,2,82.8870,3.9470,5.0
569-76-2760,2019-01-29,January,Evening,A,Yangon,Member,Female,Sports and travel,Credit card,22.01,4,92.4420,4.4020,6.6
109-86-4363,2019-02-14,February,Morning,B,Mandalay,Member,Female,Sports and travel,Credit card,60.08,7,441.5880,21.0280,4.5
815-04-6282,2019-02-08,February,Afternoon,C,Naypyitaw,Member,Female,Sports and travel,Credit card,64.97,5,341.0925,16.2425,6.5
345-68-9016,2019-01-02,January,Afternoon,C,Naypyitaw,Member,Female,Sports and travel,Credit card,31.67,8,266.0280,12.6680,5.6
767-97-4650,2019-01-08,January,Morning,B,Mandalay,Member,Female,Sports and travel,Credit card,64.83,2,136.1430,6.4830,8.0
752-23-3760,2019-02-19,February,Evening,B,Mandalay,Member,Female,Sports and travel,Credit card,64.08,7,470.9880,22.4280,7.3
173-50-1108,2019-02-13,February,Afternoon,B,Mandalay,Member,Female,Sports and travel,Credit card,20.18,4,84.7560,4.0360,5.0
347-72-6115,2019-01-16,January,Evening,B,Mandalay,Member,Female,Sports and travel,Credit card,90.74,7,666.9390,31.7590,6.2
493-65-6248,2019-01-01,January,Evening,C,Naypyitaw,Member,Female,Sports and travel,Credit card,36.98,10,388.2900,18.4900,7.0
878-30-2331,2019-03-02,March,Morning,C,Naypyitaw,Member,Female,Sports and travel,Credit card,54.55,10,572.7750,27.2750,7.1
449-27-2918,2019-03-26,March,Morning,B,Mandalay,Member,Female,Sports and travel,Credit card,39.12,1,41.0760,1.9560,9.6
394-30-3170,2019-03-22,March,Evening,B,Mandalay,Member,Female,Sports and travel,Credit card,88.43,8,742.8120,35.3720,4.3
308-47-4913,2019-03-09,March,Afternoon,A,Yangon,Member,Female,Sports and travel,Credit card,52.26,10,548.7300,26.1300,6.2
253-12-6086,2019-03-12,March,Afternoon,A,Yangon,Member,Female,Sports and travel,Credit card,98.40,7,723.2400,34.4400,8.7
746-68-6593,2019-01-11,January,Afternoon,C,Naypyitaw,Member,Female,Sports and travel,Credit card,87.16,2,183.0360,8.7160,9.7
606-80-4905,2019-01-29,January,Morning,C,Naypyitaw,Member,Female,Sports and travel,Credit card,19.15,6,120.6450,5.7450,6.8
731-81-9469,2019-01-23,January,Afternoon,C,Naypyitaw,Member,Female,Sports and travel,Credit card,89.80,10,942.9000,44.9000,5.4
285-68-5083,2019-02-15,February,Evening,C,Naypyitaw,Member,Female,Sports and travel,Credit card,24.74,3,77.9310,3.7110,10.0
887-42-0517,2019-01-10,January,Morning,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,83.14,7,611.0790,29.0990,6.6
862-29-5914,2019-01-30,January,Evening,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,22.38,1,23.4990,1.1190,8.6
618-34-8551,2019-01-16,January,Evening,A,Yangon,Normal,Female,Sports and travel,Credit card,93.18,2,195.6780,9.3180,8.5
320-85-2052,2019-01-14,January,Morning,B,Mandalay,Normal,Female,Sports and travel,Credit card,34.81,1,36.5505,1.7405,7.0
679-22-6530,2019-01-17,January,Morning,B,Mandalay,Normal,Female,Sports and travel,Credit card,40.62,2,85.3020,4.0620,4.1
718-57-9773,2019-02-03,February,Afternoon,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,49.33,10,517.9650,24.6650,9.4
485-30-8700,2019-03-18,March,Afternoon,A,Yangon,Normal,Female,Sports and travel,Credit card,33.26,5,174.6150,8.3150,4.2
883-17-4236,2019-03-02,March,Evening,C,Naypyitaw,Normal,Female,Sports and travel,Credit card,14.39,2,30.2190,1.4390,7.2
586-25-0848,2019-03-04,March,Morning,A,Yangon,Normal,Female,Sports and travel,Credit card,12.34,7,90.6990,4.3190,6.7
195-06-0432,2019-01-13,January,Afternoon,A,Yangon,Member,Male,Home and lifestyle,Credit card,81.01,3,255.1815,12.1515,9.3
737-88-5876,2019-03-19,March,Morning,A,Yangon,Member,Male,Home and lifestyle,Credit card,23.29,4,97.8180,4.6580,5.9
442-44-6497,2019-01-08,January,Morning,C,Naypyitaw,Member,Male,Home and lifestyle,Credit card,55.57,3,175.0455,8.3355,5.9
521-18-7827,2019-01-22,January,Evening,C,Naypyitaw,Member,Male,Home and lifestyle,Credit card,39.39,5,206.7975,9.8475,8.7
144-51-6085,2019-01-05,January,Afternoon,A,Yangon,Member,Male,Home and lifestyle,Credit card,70.74,4,297.1080,14.1480,4.4
394-43-4238,2019-02-15,February,Afternoon,B,Mandalay,Member,Male,Home and lifestyle,Credit card,17.77,5,93.2925,4.4425,5.4
262-47-2794,2019-03-06,March,Afternoon,B,Mandalay,Member,Male,Home and lifestyle,Credit card,71.86,8,603.6240,28.7440,6.2
336-78-2147,2019-03-13,March,Evening,C,Naypyitaw,Member,Male,Home and lifestyle,Credit card,63.91,8,536.8440,25.5640,4.6
776-68-1096,2019-03-18,March,Afternoon,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,44.12,3,138.9780,6.6180,7.9
356-44-8813,2019-01-20,January,Afternoon,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,37.48,3,118.0620,5.6220,7.7
345-08-4992,2019-03-08,March,Afternoon,A,Yangon,Normal,Male,Home and lifestyle,Credit card,33.99,6,214.1370,10.1970,7.7
651-61-0874,2019-03-12,March,Evening,C,Naypyitaw,Normal,Male,Home and lifestyle,Credit card,46.22,4,194.1240,9.2440,6.2
746-54-5508,2019-01-17,January,Afternoon,A,Yangon,Normal,Male,Home and lifestyle,Credit card,21.52,6,135.5760,6.4560,9.4
523-38-0215,2019-03-06,March,Afternoon,C,Naypyitaw,Normal,Male,Home and lifestyle,Credit card,37.00,1,38.8500,1.8500,7.9
808-65-0703,2019-03-14,March,Evening,C,Naypyitaw,Normal,Male,Home and lifestyle,Credit card,35.47,4,148.9740,7.0940,6.9
376-02-8238,2019-02-02,February,Evening,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,93.87,8,788.5080,37.5480,8.3
802-43-8934,2019-03-22,March,Afternoon,A,Yangon,Normal,Male,Home and lifestyle,Credit card,18.28,1,19.1940,0.9140,8.3
273-16-6619,2019-03-15,March,Afternoon,B,Mandalay,Normal,Male,Home and lifestyle,Credit card,33.20,2,69.7200,3.3200,4.4
631-41-3108,2019-03-03,March,Afternoon,A,Yangon,Normal,Male,Home and lifestyle,Credit card,46.33,7,340.5255,16.2155,7.4
838-02-1821,2019-02-22,February,Afternoon,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,12.73,2,26.7330,1.2730,5.2
246-55-6923,2019-03-10,March,Afternoon,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,35.79,9,338.2155,16.1055,5.1
186-43-8965,2019-02-24,February,Morning,A,Yangon,Member,Female,Home and lifestyle,Credit card,47.68,2,100.1280,4.7680,4.1
487-79-6868,2019-03-26,March,Evening,B,Mandalay,Member,Female,Home and lifestyle,Credit card,12.29,9,116.1405,5.5305,8.0
664-14-2882,2019-01-30,January,Afternoon,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,10.53,5,55.2825,2.6325,5.8
386-27-7606,2019-03-23,March,Afternoon,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,81.20,7,596.8200,28.4200,8.1
241-96-5076,2019-01-08,January,Afternoon,B,Mandalay,Member,Female,Home and lifestyle,Credit card,49.10,2,103.1100,4.9100,6.4
670-79-6321,2019-01-17,January,Afternoon,B,Mandalay,Member,Female,Home and lifestyle,Credit card,94.59,7,695.2365,33.1065,4.9
834-83-1826,2019-02-25,February,Evening,B,Mandalay,Member,Female,Home and lifestyle,Credit card,82.04,5,430.7100,20.5100,7.6
609-81-8548,2019-02-06,February,Afternoon,A,Yangon,Member,Female,Home and lifestyle,Credit card,37.44,6,235.8720,11.2320,5.9
602-80-9671,2019-02-09,February,Evening,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,15.95,6,100.4850,4.7850,5.1
148-82-2527,2019-03-05,March,Afternoon,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,12.12,10,127.2600,6.0600,8.4
138-17-5109,2019-01-15,January,Afternoon,A,Yangon,Member,Female,Home and lifestyle,Credit card,89.21,9,843.0345,40.1445,6.5
843-01-4703,2019-01-05,January,Evening,B,Mandalay,Member,Female,Home and lifestyle,Credit card,35.38,9,334.3410,15.9210,9.6
126-54-1082,2019-01-07,January,Morning,A,Yangon,Member,Female,Home and lifestyle,Credit card,21.54,9,203.5530,9.6930,8.8
237-01-6122,2019-02-01,February,Evening,C,Naypyitaw,Member,Female,Home and lifestyle,Credit card,80.79,9,763.4655,36.3555,9.5
227-03-5010,2019-03-22,March,Evening,A,Yangon,Member,Female,Home and lifestyle,Credit card,52.59,8,441.7560,21.0360,8.5
624-01-8356,2019-01-27,January,Morning,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,49.01,10,514.6050,24.5050,4.2
152-03-4217,2019-03-17,March,Morning,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,11.28,9,106.5960,5.0760,4.3
744-16-7898,2019-01-15,January,Afternoon,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,97.37,10,1022.3850,48.6850,4.9
750-57-9686,2019-01-08,January,Afternoon,C,Naypyitaw,Normal,Female,Home and lifestyle,Credit card,45.38,4,190.5960,9.0760,8.7
422-29-8786,2019-01-03,January,Afternoon,A,Yangon,Normal,Female,Home and lifestyle,Credit card,67.09,5,352.2225,16.7725,9.1
136-08-6195,2019-02-15,February,Evening,A,Yangon,Normal,Female,Home and lifestyle,Credit card,69.96,8,587.6640,27.9840,6.4
284-34-9626,2019-02-11,February,Morning,B,Mandalay,Normal,Female,Home and lifestyle,Credit card,77.04,3,242.6760,11.5560,7.2
593-65-1552,2019-01-28,January,Evening,C,Naypyitaw,Normal,Female,Home and lifestyle,Credit card,69.81,4,293.2020,13.9620,5.9
668-90-8900,2019-03-10,March,Evening,A,Yangon,Normal,Female,Home and lifestyle,Credit card,93.69,7,688.6215,32.7915,4.5
859-97-6048,2019-03-26,March,Afternoon,C,Naypyitaw,Member,Male,Electronic accessories,Credit card,84.25,2,176.9250,8.4250,5.3
811-35-1094,2019-02-06,February,Afternoon,B,Mandalay,Member,Male,Electronic accessories,Credit card,50.45,6,317.8350,15.1350,8.9
804-38-3935,2019-01-30,January,Morning,A,Yangon,Member,Male,Electronic accessories,Credit card,93.78,3,295.4070,14.0670,5.9
263-12-5321,2019-02-27,February,Afternoon,A,Yangon,Member,Male,Electronic accessories,Credit card,92.60,7,680.6100,32.4100,9.3
482-17-1179,2019-01-19,January,Afternoon,A,Yangon,Member,Male,Electronic accessories,Credit card,11.94,3,37.6110,1.7910,8.1
868-06-0466,2019-02-19,February,Evening,A,Yangon,Member,Male,Electronic accessories,Credit card,69.58,9,657.5310,31.3110,7.8
243-47-2663,2019-01-28,January,Afternoon,C,Naypyitaw,Member,Male,Electronic accessories,Credit card,18.77,6,118.2510,5.6310,5.5
254-31-0042,2019-03-06,March,Afternoon,A,Yangon,Member,Male,Electronic accessories,Credit card,21.50,9,203.1750,9.6750,7.8
378-07-7001,2019-02-10,February,Evening,B,Mandalay,Member,Male,Electronic accessories,Credit card,48.09,3,151.4835,7.2135,7.8
139-20-0155,2019-01-24,January,Evening,B,Mandalay,Member,Male,Electronic accessories,Credit card,40.30,10,423.1500,20.1500,7.0
380-94-4661,2019-02-07,February,Afternoon,C,Naypyitaw,Member,Male,Electronic accessories,Credit card,65.94,4,276.9480,13.1880,6.9
366-93-0948,2019-01-31,January,Morning,A,Yangon,Member,Male,Electronic accessories,Credit card,66.35,1,69.6675,3.3175,9.7
799-71-1548,2019-01-07,January,Afternoon,A,Yangon,Member,Male,Electronic accessories,Credit card,77.72,4,326.4240,15.5440,8.8
608-27-6295,2019-01-19,January,Evening,B,Mandalay,Member,Male,Electronic accessories,Credit card,52.89,6,333.2070,15.8670,9.8
590-83-4591,2019-02-17,February,Afternoon,B,Mandalay,Member,Male,Electronic accessories,Credit card,87.45,6,550.9350,26.2350,8.8
669-54-1719,2019-02-10,February,Afternoon,B,Mandalay,Member,Male,Electronic accessories,Credit card,18.93,6,119.2590,5.6790,8.1
404-91-5964,2019-02-04,February,Afternoon,A,Yangon,Normal,Male,Electronic accessories,Credit card,74.58,7,548.1630,26.1030,9.0
525-09-8450,2019-01-31,January,Afternoon,B,Mandalay,Normal,Male,Electronic accessories,Credit card,72.13,10,757.3650,36.0650,4.2
399-69-4630,2019-03-07,March,Morning,C,Naypyitaw,Normal,Male,Electronic accessories,Credit card,22.21,6,139.9230,6.6630,8.6
831-07-6050,2019-03-19,March,Morning,A,Yangon,Normal,Male,Electronic accessories,Credit card,32.71,5,171.7275,8.1775,9.9
214-30-2776,2019-03-11,March,Evening,B,Mandalay,Member,Female,Electronic accessories,Credit card,34.49,5,181.0725,8.6225,9.0
377-79-7592,2019-01-14,January,Afternoon,C,Naypyitaw,Member,Female,Electronic accessories,Credit card,44.84,9,423.7380,20.1780,7.5
416-17-9926,2019-01-01,January,Afternoon,A,Yangon,Member,Female,Electronic accessories,Credit card,74.22,10,779.3100,37.1100,4.3
527-09-6272,2019-03-21,March,Morning,A,Yangon,Member,Female,Electronic accessories,Credit card,28.45,5,149.3625,7.1125,9.1
545-46-3100,2019-03-12,March,Afternoon,B,Mandalay,Member,Female,Electronic accessories,Credit card,10.59,3,33.3585,1.5885,8.7
672-51-8681,2019-01-04,January,Evening,C,Naypyitaw,Member,Female,Electronic accessories,Credit card,66.65,9,629.8425,29.9925,9.7
156-20-0370,2019-03-10,March,Evening,B,Mandalay,Normal,Female,Electronic accessories,Credit card,25.45,1,26.7225,1.2725,5.1
172-42-8274,2019-03-02,March,Evening,B,Mandalay,Normal,Female,Electronic accessories,Credit card,38.27,2,80.3670,3.8270,5.8
489-82-1237,2019-01-05,January,Morning,A,Yangon,Normal,Female,Electronic accessories,Credit card,93.88,7,690.0180,32.8580,7.3
431-66-2305,2019-02-15,February,Evening,B,Mandalay,Normal,Female,Electronic accessories,Credit card,88.25,9,833.9625,39.7125,7.6
448-61-3783,2019-03-21,March,Afternoon,A,Yangon,Normal,Female,Electronic accessories,Credit card,90.02,8,756.1680,36.0080,4.5
380-60-5336,2019-02-24,February,Evening,A,Yangon,Normal,Female,Electronic accessories,Credit card,40.26,10,422.7300,20.1300,5.0
702-72-0487,2019-02-26,February,Afternoon,A,Yangon,Normal,Female,Electronic accessories,Credit card,46.61,2,97.8810,4.6610,6.6
811-03-8790,2019-03-01,March,Morning,A,Yangon,Normal,Female,Electronic accessories,Credit card,45.48,10,477.5400,22.7400,4.8
250-81-7186,2019-02-27,February,Morning,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,99.69,1,104.6745,4.9845,8.0
169-52-4504,2019-03-14,March,Afternoon,A,Yangon,Normal,Female,Electronic accessories,Credit card,15.69,3,49.4235,2.3535,5.8
421-95-9805,2019-02-07,February,Morning,A,Yangon,Normal,Female,Electronic accessories,Credit card,28.96,1,30.4080,1.4480,6.2
734-91-1155,2019-03-26,March,Morning,B,Mandalay,Normal,Female,Electronic accessories,Credit card,45.71,3,143.9865,6.8565,7.7
810-60-6344,2019-02-07,February,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,40.86,8,343.2240,16.3440,6.5
182-69-8360,2019-01-30,January,Afternoon,B,Mandalay,Normal,Female,Electronic accessories,Credit card,23.65,4,99.3300,4.7300,4.0
633-09-3463,2019-03-28,March,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,47.65,3,150.0975,7.1475,9.5
439-54-7422,2019-03-18,March,Evening,A,Yangon,Normal,Female,Electronic accessories,Credit card,51.19,4,214.9980,10.2380,4.7
817-69-8206,2019-03-02,March,Evening,B,Mandalay,Normal,Female,Electronic accessories,Credit card,99.73,9,942.4485,44.8785,6.5
700-81-1757,2019-01-18,January,Evening,A,Yangon,Normal,Female,Electronic accessories,Credit card,26.31,5,138.1275,6.5775,8.8
638-60-7125,2019-02-14,February,Evening,A,Yangon,Normal,Female,Electronic accessories,Credit card,99.56,8,836.3040,39.8240,5.2
732-94-0499,2019-01-13,January,Evening,C,Naypyitaw,Normal,Female,Electronic accessories,Credit card,41.65,10,437.3250,20.8250,5.4
430-53-4718,2019-01-28,January,Afternoon,B,Mandalay,Member,Male,Health and beauty,Credit card,75.37,8,633.1080,30.1480,8.4
552-44-5977,2019-01-03,January,Evening,B,Mandalay,Member,Male,Health and beauty,Credit card,62.00,8,520.8000,24.8000,6.2
869-11-3082,2019-01-27,January,Evening,B,Mandalay,Member,Male,Health and beauty,Credit card,96.16,4,403.8720,19.2320,8.4
400-80-4065,2019-02-15,February,Evening,C,Naypyitaw,Member,Male,Health and beauty,Credit card,68.55,4,287.9100,13.7100,9.2
704-10-4056,2019-01-14,January,Morning,C,Naypyitaw,Member,Male,Health and beauty,Credit card,60.47,3,190.4805,9.0705,5.6
102-77-2261,2019-03-05,March,Evening,C,Naypyitaw,Member,Male,Health and beauty,Credit card,65.31,7,480.0285,22.8585,4.2
787-87-2010,2019-01-20,January,Afternoon,A,Yangon,Member,Male,Health and beauty,Credit card,55.50,4,233.1000,11.1000,6.6
607-65-2441,2019-03-10,March,Afternoon,C,Naypyitaw,Member,Male,Health and beauty,Credit card,81.95,10,860.4750,40.9750,6.0
188-55-0967,2019-01-15,January,Afternoon,B,Mandalay,Member,Male,Health and beauty,Credit card,66.47,10,697.9350,33.2350,5.0
302-15-2162,2019-03-03,March,Morning,C,Naypyitaw,Member,Male,Health and beauty,Credit card,46.53,6,293.1390,13.9590,4.3
343-87-0864,2019-01-03,January,Morning,C,Naypyitaw,Member,Male,Health and beauty,Credit card,75.88,1,79.6740,3.7940,7.1
730-61-8757,2019-01-25,January,Morning,B,Mandalay,Member,Male,Health and beauty,Credit card,51.13,4,214.7460,10.2260,4.0
573-10-3877,2019-03-12,March,Afternoon,B,Mandalay,Member,Male,Health and beauty,Credit card,39.01,1,40.9605,1.9505,4.7
152-08-9985,2019-03-12,March,Afternoon,B,Mandalay,Member,Male,Health and beauty,Credit card,64.36,9,608.2020,28.9620,8.6
370-41-7321,2019-02-27,February,Evening,B,Mandalay,Member,Male,Health and beauty,Credit card,56.69,9,535.7205,25.5105,8.4
449-16-6770,2019-02-19,February,Afternoon,A,Yangon,Normal,Male,Health and beauty,Credit card,50.79,5,266.6475,12.6975,5.3
450-42-3339,2019-02-09,February,Evening,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,84.61,10,888.4050,42.3050,8.8
699-88-1972,2019-01-28,January,Evening,B,Mandalay,Normal,Male,Health and beauty,Credit card,99.16,8,832.9440,39.6640,4.2
359-94-5395,2019-03-15,March,Morning,B,Mandalay,Normal,Male,Health and beauty,Credit card,92.78,1,97.4190,4.6390,9.8
556-41-6224,2019-02-15,February,Evening,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,33.64,8,282.5760,13.4560,9.3
610-46-4100,2019-03-03,March,Evening,A,Yangon,Normal,Male,Health and beauty,Credit card,28.95,7,212.7825,10.1325,6.0
470-31-3286,2019-03-01,March,Morning,B,Mandalay,Normal,Male,Health and beauty,Credit card,14.82,3,46.6830,2.2230,8.7
127-47-6963,2019-03-09,March,Afternoon,A,Yangon,Normal,Male,Health and beauty,Credit card,51.71,4,217.1820,10.3420,9.8
502-05-1910,2019-02-25,February,Evening,A,Yangon,Normal,Male,Health and beauty,Credit card,65.18,3,205.3170,9.7770,6.3
448-81-5016,2019-03-11,March,Afternoon,A,Yangon,Normal,Male,Health and beauty,Credit card,59.77,2,125.5170,5.9770,5.8
211-30-9270,2019-01-28,January,Afternoon,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,17.41,5,91.4025,4.3525,4.9
699-01-4164,2019-03-12,March,Evening,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,41.50,4,174.3000,8.3000,8.2
238-49-0436,2019-03-27,March,Afternoon,A,Yangon,Normal,Male,Health and beauty,Credit card,32.46,8,272.6640,12.9840,4.9
568-90-5112,2019-03-19,March,Afternoon,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,66.14,4,277.7880,13.2280,5.6
512-91-0811,2019-02-06,February,Evening,C,Naypyitaw,Normal,Male,Health and beauty,Credit card,89.75,1,94.2375,4.4875,6.6
595-11-5460,2019-03-15,March,Morning,A,Yangon,Normal,Male,Health and beauty,Credit card,96.58,2,202.8180,9.6580,5.1
397-25-8725,2019-01-13,January,Evening,A,Yangon,Member,Female,Health and beauty,Credit card,39.62,9,374.4090,17.8290,6.8
595-94-9924,2019-03-26,March,Evening,A,Yangon,Member,Female,Health and beauty,Credit card,27.73,5,145.5825,6.9325,4.2
222-42-0244,2019-01-28,January,Afternoon,B,Mandalay,Member,Female,Health and beauty,Credit card,72.11,9,681.4395,32.4495,7.7
759-98-4285,2019-02-27,February,Evening,C,Naypyitaw,Member,Female,Health and beauty,Credit card,85.87,7,631.1445,30.0545,8.0
440-59-5691,2019-02-08,February,Afternoon,C,Naypyitaw,Member,Female,Health and beauty,Credit card,37.15,7,273.0525,13.0025,7.7
296-11-7041,2019-01-12,January,Evening,B,Mandalay,Member,Female,Health and beauty,Credit card,27.07,1,28.4235,1.3535,5.3
390-80-5128,2019-01-28,January,Evening,B,Mandalay,Member,Female,Health and beauty,Credit card,19.15,1,20.1075,0.9575,9.5
793-10-3222,2019-03-05,March,Afternoon,B,Mandalay,Member,Female,Health and beauty,Credit card,41.06,6,258.6780,12.3180,8.3
704-20-4138,2019-03-11,March,Evening,C,Naypyitaw,Member,Female,Health and beauty,Credit card,29.67,7,218.0745,10.3845,8.1
210-67-5886,2019-02-05,February,Morning,C,Naypyitaw,Member,Female,Health and beauty,Credit card,98.21,3,309.3615,14.7315,7.8
656-95-9349,2019-03-11,March,Morning,A,Yangon,Member,Female,Health and beauty,Credit card,68.93,7,506.6355,24.1255,4.6
665-32-9167,2019-01-10,January,Evening,A,Yangon,Member,Female,Health and beauty,Credit card,36.26,2,76.1460,3.6260,7.2
851-98-3555,2019-03-24,March,Afternoon,B,Mandalay,Normal,Female,Health and beauty,Credit card,82.88,5,435.1200,20.7200,6.6
790-38-4466,2019-01-23,January,Morning,C,Naypyitaw,Normal,Female,Health and beauty,Credit card,10.99,5,57.6975,2.7475,9.3
258-92-7466,2019-02-06,February,Evening,A,Yangon,Normal,Female,Health and beauty,Credit card,35.68,5,187.3200,8.9200,6.6
725-56-0833,2019-02-20,February,Afternoon,A,Yangon,Normal,Female,Health and beauty,Credit card,32.32,10,339.3600,16.1600,10.0
400-45-1220,2019-02-27,February,Morning,B,Mandalay,Normal,Female,Health and beauty,Credit card,13.50,10,141.7500,6.7500,4.8
458-41-1477,2019-03-08,March,Evening,C,Naypyitaw,Normal,Female,Health and beauty,Credit card,46.26,6,291.4380,13.8780,9.5
870-72-4431,2019-01-21,January,Afternoon,C,Naypyitaw,Normal,Female,Health and beauty,Credit card,99.19,6,624.8970,29.7570,5.5
